snapped_at,price,market_cap,total_volume
2024-02-24 00:00:00 UTC,0.5348561201928979,29247448361.278053,1150476497.8060915
2024-02-25 00:00:00 UTC,0.5447789067331453,29739728495.27428,629408841.2610437
2024-02-26 00:00:00 UTC,0.5426078981817037,29634164742.976475,591786041.1125059
2024-02-27 00:00:00 UTC,0.5513003044164156,30102826897.084522,1206966880.9799767
2024-02-28 00:00:00 UTC,0.5873753685082636,32057564181.92216,2403061003.604541
2024-02-29 00:00:00 UTC,0.5765292216052678,31498950908.97578,3059403882.3157825
2024-03-01 00:00:00 UTC,0.5872867206934944,32142327275.936535,3649152111.4455633
2024-03-02 00:00:00 UTC,0.6016177948889795,32886853959.017418,1719967801.8693898
2024-03-03 00:00:00 UTC,0.6435751496240234,35177521995.136826,2839786692.0332294
2024-03-04 00:00:00 UTC,0.6266994908696154,34205236865.55742,2001172807.461925
2024-03-05 00:00:00 UTC,0.6511778302883091,35570744477.8359,3572922225.9265466
2024-03-06 00:00:00 UTC,0.5952832703420226,32556305182.55615,4815021313.537044
2024-03-07 00:00:00 UTC,0.6129159478882317,33475073207.13946,2732925867.3626947
2024-03-08 00:00:00 UTC,0.628380182183506,34344683478.72519,2485835659.273788
2024-03-09 00:00:00 UTC,0.6214824363419392,34010002110.24703,2106352494.9701383
2024-03-10 00:00:00 UTC,0.6225142290687391,34079105232.518787,1496931817.9516265
2024-03-11 00:00:00 UTC,0.6085560455287963,33320881309.13065,1450316469.3279638
2024-03-12 00:00:00 UTC,0.717049252482876,39250118653.47248,6434513108.07779
2024-03-13 00:00:00 UTC,0.6886932062458541,37673391344.52034,4041001873.5863333
2024-03-14 00:00:00 UTC,0.6896545611989557,37735077222.23291,2315352945.3265333
2024-03-15 00:00:00 UTC,0.6691754077171835,36663647065.34197,3239649834.2935567
2024-03-16 00:00:00 UTC,0.6342637439068659,34831116403.04182,3593312666.2837462
2024-03-17 00:00:00 UTC,0.6023073384430556,33052737666.158787,2112513797.1896114
2024-03-18 00:00:00 UTC,0.6191470281067634,33933430301.468998,1790113429.9921577
2024-03-19 00:00:00 UTC,0.6539066224226806,35964811193.48887,2689094030.3158493
2024-03-20 00:00:00 UTC,0.5852400045025551,32111361436.644672,3542818992.7221446
2024-03-21 00:00:00 UTC,0.6117015793252986,33576953684.137825,2691356105.058331
2024-03-22 00:00:00 UTC,0.6413290562765901,35222340002.48496,2663426301.418115
2024-03-23 00:00:00 UTC,0.6105734569688421,33496651762.91828,1995119918.3362052
2024-03-24 00:00:00 UTC,0.6181207994500303,33955269548.044724,1086083071.5519457
2024-03-25 00:00:00 UTC,0.6337118239432603,34809757519.99831,1195280193.029194
2024-03-26 00:00:00 UTC,0.6400376129032882,35057837184.65749,2070728050.051508
2024-03-27 00:00:00 UTC,0.6328659194902784,34676270602.72719,1759776337.9005775
2024-03-28 00:00:00 UTC,0.612301666174284,33513188302.808548,1951433459.9235
2024-03-29 00:00:00 UTC,0.624080729099987,34273574066.13387,1761855168.4155552
2024-03-30 00:00:00 UTC,0.6305848703146155,34637766737.61634,1810865704.4246035
2024-03-31 00:00:00 UTC,0.6210104087173386,34096669844.56455,1006574238.19931
2024-04-01 00:00:00 UTC,0.6289626324319613,34561603886.808945,732142319.3189579
2024-04-02 00:00:00 UTC,0.6121526997891189,33682651601.274323,1800822369.2689497
2024-04-03 00:00:00 UTC,0.5852372065222671,32172051114.724525,2179373589.0881767
2024-04-04 00:00:00 UTC,0.5753905054850376,31647732123.39869,1630542335.8400052
2024-04-05 00:00:00 UTC,0.5934624401692647,32644896842.28427,2192296815.868119
2024-04-06 00:00:00 UTC,0.5880582489371499,32396767457.237,1522489715.0235868
2024-04-07 00:00:00 UTC,0.593399180755894,32626389671.822033,844787189.139441
2024-04-08 00:00:00 UTC,0.5946706032478942,32726439809.179348,917016883.4845006
2024-04-09 00:00:00 UTC,0.6155434564282665,33906075770.40597,1976633580.7557676
2024-04-10 00:00:00 UTC,0.6136939377820809,33802909045.713825,2325731293.341634
2024-04-11 00:00:00 UTC,0.6173727496999488,33999810733.863674,2307237722.1712985
2024-04-12 00:00:00 UTC,0.6088535069747201,33528540225.702854,1207823948.0649233
2024-04-13 00:00:00 UTC,0.5484622507114363,30211663516.7453,2787087618.837457
2024-04-14 00:00:00 UTC,0.4808669999524838,26528974004.23356,3753284209.2149534
2024-04-15 00:00:00 UTC,0.5051394506387745,27843729570.503105,2763070329.2770753
2024-04-16 00:00:00 UTC,0.49745578757191317,27395426321.647232,2330506723.727513
2024-04-17 00:00:00 UTC,0.4964339164181767,27380210300.230762,1875946816.3732798
2024-04-18 00:00:00 UTC,0.4947978579065567,27284905063.90103,1737556166.4999344
2024-04-19 00:00:00 UTC,0.502630196282461,27734895374.21874,1400559368.0844016
2024-04-20 00:00:00 UTC,0.5043368864906008,27799384372.03649,2152015538.6553473
2024-04-21 00:00:00 UTC,0.5286489200145418,29130877514.949512,1198726897.2179945
2024-04-22 00:00:00 UTC,0.5242693710717946,28911826071.827423,838991356.8886632
2024-04-23 00:00:00 UTC,0.5560803600247968,30664208232.561184,1670893669.617624
2024-04-24 00:00:00 UTC,0.5453395286462999,30059898224.585014,1260908926.573041
2024-04-25 00:00:00 UTC,0.5271463755065346,29053044957.669495,1425890170.8488202
2024-04-26 00:00:00 UTC,0.5254278109474143,28975660062.835464,1198407375.1373465
2024-04-27 00:00:00 UTC,0.5259415260233568,29039049177.97214,1089752667.7747374
2024-04-28 00:00:00 UTC,0.5185389193383645,28641470302.59924,682968215.5590384
2024-04-29 00:00:00 UTC,0.5100104939611708,28171052737.95641,521543884.07764995
2024-04-30 00:00:00 UTC,0.5148709146825781,28447759625.968727,1060036556.7544429
2024-05-01 00:00:00 UTC,0.5001775403025187,27662546470.185024,1279616341.2014637
2024-05-02 00:00:00 UTC,0.5160164931063639,28631367914.936714,1626869635.1512997
2024-05-03 00:00:00 UTC,0.5183776413164685,28656212776.118954,1103496031.2413957
2024-05-04 00:00:00 UTC,0.5315301341407143,29384228180.813805,1074787783.5846288
2024-05-05 00:00:00 UTC,0.5300105607936496,29279991658.38644,623244491.1997595
2024-05-06 00:00:00 UTC,0.5294979420549052,29235021720.86141,491300319.19705117
2024-05-07 00:00:00 UTC,0.5404023687654772,29865604102.123417,1698268116.0302644
2024-05-08 00:00:00 UTC,0.5246883754721942,29023410742.862503,1075084837.235221
2024-05-09 00:00:00 UTC,0.5178240893599528,28632732926.19496,1070839646.3608068
2024-05-10 00:00:00 UTC,0.5211118430130988,28852553645.412766,956416697.3675985
2024-05-11 00:00:00 UTC,0.5022257971759626,27805566492.72295,1034572060.3529702
2024-05-12 00:00:00 UTC,0.5054656906230262,27983303337.752636,406960446.237522
2024-05-13 00:00:00 UTC,0.49963901538682326,27659239453.37374,352076576.2180431
2024-05-14 00:00:00 UTC,0.5045344061884249,27952586454.167534,935231346.8627325
2024-05-15 00:00:00 UTC,0.49970267189552436,27666455909.699646,882943285.514983
2024-05-16 00:00:00 UTC,0.5185941502760736,28754605349.06821,883132836.9697149
2024-05-17 00:00:00 UTC,0.5157962414707458,28511823910.504436,897793018.4182512
2024-05-18 00:00:00 UTC,0.5242031832330836,28947104911.248173,803544670.6603504
2024-05-19 00:00:00 UTC,0.5208113211838373,28809721079.404816,387460248.4878439
2024-05-20 00:00:00 UTC,0.509693996151629,28168681074.26362,434247284.0880661
2024-05-21 00:00:00 UTC,0.5372648118448927,29689383430.590553,1192240453.723039
2024-05-22 00:00:00 UTC,0.5370022098070341,29676043277.621082,1581545851.1602776
2024-05-23 00:00:00 UTC,0.52654382108452,29118710429.985874,960955918.3390409
2024-05-24 00:00:00 UTC,0.5290688230890979,29345333391.213123,1679831519.9011934
2024-05-25 00:00:00 UTC,0.5350915041339305,29645509385.224632,941518656.9703764
2024-05-26 00:00:00 UTC,0.5414632770632677,29989136001.159008,490212330.01574814
2024-05-27 00:00:00 UTC,0.5282323955100391,29289489526.897034,439766863.08920246
2024-05-28 00:00:00 UTC,0.5339956569298308,29605738422.963,791092705.015471
2024-05-29 00:00:00 UTC,0.5280899270598433,29300178174.3538,910932117.9856793
2024-05-30 00:00:00 UTC,0.5230226029339523,28993612233.66452,913623872.9601555
2024-05-31 00:00:00 UTC,0.5189280097690969,28781483247.09154,999431026.3674443
2024-06-01 00:00:00 UTC,0.5180167945986709,28762498683.161274,929888631.405556
2024-06-02 00:00:00 UTC,0.5180393786089577,28713066172.364727,416219411.1735346
2024-06-03 00:00:00 UTC,0.5131175398510724,28459868298.883907,553036451.9472309
2024-06-04 00:00:00 UTC,0.5200612532272225,28828528153.20471,850885387.7470859
2024-06-05 00:00:00 UTC,0.5258777584003161,29148962147.63284,902630309.9728221
2024-06-06 00:00:00 UTC,0.5262661212762775,29139627869.013515,849105640.75026
2024-06-07 00:00:00 UTC,0.5216726475276374,28960043467.06969,848184259.4834132
2024-06-08 00:00:00 UTC,0.4988605379449048,27692854443.163124,1968456097.6407866
2024-06-09 00:00:00 UTC,0.49317326464941763,27387559597.764313,620446466.3582375
2024-06-10 00:00:00 UTC,0.4985482969313284,27675853573.94252,437025958.7774004
2024-06-11 00:00:00 UTC,0.4967328310559781,27551690500.97944,892089729.6870959
2024-06-12 00:00:00 UTC,0.4802545558189862,26658154288.811237,1387973865.1179016
2024-06-13 00:00:00 UTC,0.4914241628785715,27282441135.226692,1129716567.729318
2024-06-14 00:00:00 UTC,0.4765170780323178,26533832939.2711,943675434.2946923
2024-06-15 00:00:00 UTC,0.4741099103256599,26353878418.9291,1118227106.4928167
2024-06-16 00:00:00 UTC,0.4906270007378955,27264082624.9873,645326553.6393995
2024-06-17 00:00:00 UTC,0.4885851148218891,27134294825.743874,555500507.988432
2024-06-18 00:00:00 UTC,0.5044345044736291,27987360241.613247,1766249324.3513258
2024-06-19 00:00:00 UTC,0.49069018810554654,27228211185.581913,1819869616.3806162
2024-06-20 00:00:00 UTC,0.49299634801731906,27374891992.646137,865490750.4717383
2024-06-21 00:00:00 UTC,0.4885909579945817,27181794563.76412,958050789.1306489
2024-06-22 00:00:00 UTC,0.48864418499319384,27175338465.60918,1008516402.6752841
2024-06-23 00:00:00 UTC,0.48627259206597917,27053186980.823914,353317004.2002377
2024-06-24 00:00:00 UTC,0.47895949302593144,26638519238.1815,395174987.5891406
2024-06-25 00:00:00 UTC,0.4743096434475131,26361356093.730564,1160121494.3780153
2024-06-26 00:00:00 UTC,0.47552676206522965,26449940818.178097,751421185.2006447
2024-06-27 00:00:00 UTC,0.46941827415664006,26144492715.000244,773327602.6570611
2024-06-28 00:00:00 UTC,0.47456899754763543,26423340758.58336,722904506.9844775
2024-06-29 00:00:00 UTC,0.470758119075824,26212053088.528053,841678409.9034871
2024-06-30 00:00:00 UTC,0.4716715444764822,26253286526.958954,295577001.30004936
2024-07-01 00:00:00 UTC,0.47544675090176786,26475867493.393265,368676279.63487095
2024-07-02 00:00:00 UTC,0.47641789703173076,26531756526.874874,705154824.0713142
2024-07-03 00:00:00 UTC,0.4844080973302866,26944245248.106754,738569647.7524897
2024-07-04 00:00:00 UTC,0.46683128830149545,25991163931.716026,1145837102.1507013
2024-07-05 00:00:00 UTC,0.4337163650486699,24235723137.699135,1550106175.3104813
2024-07-06 00:00:00 UTC,0.42539142101390903,23720339809.70215,2249831548.4483404
2024-07-07 00:00:00 UTC,0.44887065803633486,24994023728.318146,712480871.9112093
2024-07-08 00:00:00 UTC,0.4191789178572198,23301649181.377598,693806813.0762736
2024-07-09 00:00:00 UTC,0.4314648922749528,24039488792.0527,1645728119.4983537
2024-07-10 00:00:00 UTC,0.4357682635821839,24300807518.319637,1021161739.4919188
2024-07-11 00:00:00 UTC,0.43888320261057695,24458409688.453136,1023616778.8551557
2024-07-12 00:00:00 UTC,0.4493147618408148,25030432265.972015,1200462273.2058198
2024-07-13 00:00:00 UTC,0.47500366588264975,26468721333.154728,1708143214.6643667
2024-07-14 00:00:00 UTC,0.526839519388817,29438182786.769802,2976186078.858061
2024-07-15 00:00:00 UTC,0.5234292029632325,29217819449.756477,1532407022.6960382
2024-07-16 00:00:00 UTC,0.5376616453581448,29965552583.371784,1792386347.1365612
2024-07-17 00:00:00 UTC,0.5787634815013228,32265300101.95077,3365824592.3680096
2024-07-18 00:00:00 UTC,0.6273851564998204,35102530730.86112,4234665637.2730927
2024-07-19 00:00:00 UTC,0.5692287514689783,31824985472.369778,2788220012.7058287
2024-07-20 00:00:00 UTC,0.5741558232605724,32077743531.21662,2308007332.073333
2024-07-21 00:00:00 UTC,0.595029933937848,33275930800.02671,1439012022.3069396
2024-07-22 00:00:00 UTC,0.5980160389473247,33432090664.344845,1647735329.5763204
2024-07-23 00:00:00 UTC,0.6074321975785351,33924582950.39692,2296442499.7947035
2024-07-24 00:00:00 UTC,0.5981912825646556,33445842125.35873,1651790888.6761835
2024-07-25 00:00:00 UTC,0.6185453553161305,34619548841.39433,2087303622.9724011
2024-07-26 00:00:00 UTC,0.5997679317152131,33551041246.844196,2413626637.836705
2024-07-27 00:00:00 UTC,0.6038043973469951,33785118967.62283,1478705555.166696
2024-07-28 00:00:00 UTC,0.5977718576875165,33461222350.94947,1128339419.425111
2024-07-29 00:00:00 UTC,0.6021780816719867,33692290472.99312,919421006.0982493
2024-07-30 00:00:00 UTC,0.6013541874571906,33693210425.325813,1215789202.844237
2024-07-31 00:00:00 UTC,0.627331702923322,35106027091.88801,2180451702.8585267
2024-08-01 00:00:00 UTC,0.6241359484378766,34922068515.62188,2437342632.355899
2024-08-02 00:00:00 UTC,0.5964948653083605,33435949522.587425,2106574760.7931805
2024-08-03 00:00:00 UTC,0.5608211562625613,31336203534.75014,1950995786.1091292
2024-08-04 00:00:00 UTC,0.5561223750845103,31148787375.519512,1376747027.6518893
2024-08-05 00:00:00 UTC,0.523000237013472,29353786043.34181,1188979704.3459642
2024-08-06 00:00:00 UTC,0.4902573980386893,27429698169.218105,4475639992.2202215
2024-08-07 00:00:00 UTC,0.5045865751146787,28264677754.315056,1847497499.3279817
2024-08-08 00:00:00 UTC,0.6047117740731156,34080056915.591267,4339719896.699449
2024-08-09 00:00:00 UTC,0.6180253163116132,34614498154.478294,3600078089.7499704
2024-08-10 00:00:00 UTC,0.58183869938522,32602368401.949657,2002417284.908657
2024-08-11 00:00:00 UTC,0.5859665998030177,32874309915.441666,1153241846.3211687
2024-08-12 00:00:00 UTC,0.5528843062140291,30977000852.659336,1196340831.0371697
2024-08-13 00:00:00 UTC,0.5686121537491582,31916231098.98676,1679555366.0561242
2024-08-14 00:00:00 UTC,0.5764397935244148,32334146418.002975,1312864400.606913
2024-08-15 00:00:00 UTC,0.568488461134045,31895125288.160538,1198200169.6454227
2024-08-16 00:00:00 UTC,0.5611367072808928,31487109561.59515,1330753520.6637406
2024-08-17 00:00:00 UTC,0.5639502515238202,31653017057.98766,1051389337.7009846
2024-08-18 00:00:00 UTC,0.566181906156675,31773619165.905563,447792270.1153169
2024-08-19 00:00:00 UTC,0.5641402621351506,31699229123.507595,617194458.1864655
2024-08-20 00:00:00 UTC,0.5991141923286195,33637408468.498966,1755788084.835185
2024-08-21 00:00:00 UTC,0.594394755189024,33333279765.967487,1401494292.4529498
2024-08-22 00:00:00 UTC,0.6003970672361606,33743715595.89921,1278773168.6333387
2024-08-23 00:00:00 UTC,0.5976871187626694,33589114363.11003,1006578176.215835
2024-08-24 00:00:00 UTC,0.6102506382532653,34283938679.53692,1400222917.466907
2024-08-25 00:00:00 UTC,0.6139391687850385,34491160674.30759,1209425430.7483633
2024-08-26 00:00:00 UTC,0.5995127578984722,33680683543.769005,934683774.9393411
2024-08-27 00:00:00 UTC,0.5872790171235059,32999976385.4302,1188834411.2691946
2024-08-28 00:00:00 UTC,0.5670252246535126,31857488696.739094,1648249019.2532597
2024-08-29 00:00:00 UTC,0.5696993284601568,32069384452.160854,1500729830.1107528
2024-08-30 00:00:00 UTC,0.561506372583823,31585196062.886494,1064481734.9849228
2024-08-31 00:00:00 UTC,0.5673490796111339,31919312705.246872,1204954666.5125787
2024-09-01 00:00:00 UTC,0.5658008208842239,31833847986.957657,459737907.0343127
2024-09-02 00:00:00 UTC,0.5482578347068274,30827802335.402847,703228575.3986151
2024-09-03 00:00:00 UTC,0.5671557310315145,31895124484.312572,935981359.5257839
2024-09-04 00:00:00 UTC,0.5574298894520976,31460288618.283867,948169272.4189343
2024-09-05 00:00:00 UTC,0.5579234385989325,31353043205.675346,1303738904.947038
2024-09-06 00:00:00 UTC,0.5441098914201123,30607113388.506454,1036536574.2933264
2024-09-07 00:00:00 UTC,0.5213130558804894,29371557075.01245,1723136656.842356
2024-09-08 00:00:00 UTC,0.5247980291815724,29548526637.092266,587212770.4091364
2024-09-09 00:00:00 UTC,0.5285291709201617,29774154782.962955,521287660.7729989
2024-09-10 00:00:00 UTC,0.5396089614101646,30395333618.446358,904225267.2384489
2024-09-11 00:00:00 UTC,0.5409989520278039,30471929007.34304,785524580.6774228
2024-09-12 00:00:00 UTC,0.5355035586141155,30175701058.586052,1003832742.0187716
2024-09-13 00:00:00 UTC,0.5625110835184267,31713263515.45175,1755892728.7051384
2024-09-14 00:00:00 UTC,0.5731586762437418,32316749262.834507,1315658124.0994296
2024-09-15 00:00:00 UTC,0.5963129007980363,33606464240.420605,1221362269.0817983
2024-09-16 00:00:00 UTC,0.5710582563848365,32178771098.00021,727164005.125297
2024-09-17 00:00:00 UTC,0.5855052549961755,33045852897.93933,1373012324.854466
2024-09-18 00:00:00 UTC,0.5849889783458981,32985201750.25279,1080504462.4947681
2024-09-19 00:00:00 UTC,0.5854354281725553,32970524763.027065,1301476892.0261323
2024-09-20 00:00:00 UTC,0.5874083871859748,33147629638.33711,1303901084.522276
2024-09-21 00:00:00 UTC,0.5849389522523643,33011549162.039215,1403359787.9714298
2024-09-22 00:00:00 UTC,0.5979982229214985,33764665008.627327,1078170702.8553727
2024-09-23 00:00:00 UTC,0.5879476818374326,33168320660.640076,992887707.356122
2024-09-24 00:00:00 UTC,0.585063893554206,33022282573.37144,1121279489.7439432
2024-09-25 00:00:00 UTC,0.5914408518035444,33380934130.37941,1227141705.7935853
2024-09-26 00:00:00 UTC,0.5838949675172452,32965388380.210888,1184864675.7010186
2024-09-27 00:00:00 UTC,0.590001948405351,33338294387.037434,1320296148.7263632
2024-09-28 00:00:00 UTC,0.5891149844820397,33329346797.44249,1401603759.7256885
2024-09-29 00:00:00 UTC,0.6150093639492326,34786926383.63196,2770313435.4847174
2024-09-30 00:00:00 UTC,0.6425919277698904,36340530782.95552,2594472533.021398
2024-10-01 00:00:00 UTC,0.6119339379239672,34688823292.79782,2572233994.51974
2024-10-02 00:00:00 UTC,0.5974675047314544,33843017507.639935,3132237056.7574463
2024-10-03 00:00:00 UTC,0.5388310673967639,30482283203.95177,2854956361.2907157
2024-10-04 00:00:00 UTC,0.5216590897682057,29492016906.451572,2514792835.7085347
2024-10-05 00:00:00 UTC,0.5347464951856385,30241736953.735302,1756699967.6584756
2024-10-06 00:00:00 UTC,0.529571423116506,29950127382.310875,704787690.747097
2024-10-07 00:00:00 UTC,0.5331799843165047,30163957726.921448,661126866.850374
2024-10-08 00:00:00 UTC,0.5298164990025274,29991350948.888397,1457223446.3666434
2024-10-09 00:00:00 UTC,0.5304632864784646,30047537648.119553,981211616.0414958
2024-10-10 00:00:00 UTC,0.5241586802763855,29716396937.686356,988344201.3982462
2024-10-11 00:00:00 UTC,0.5296651744741632,29991523628.326267,1432557077.6123195
2024-10-12 00:00:00 UTC,0.5383034205225485,30490054705.50027,1190815208.1062524
2024-10-13 00:00:00 UTC,0.5395284850689778,30564659258.72339,645446626.8989004
2024-10-14 00:00:00 UTC,0.5316807964040682,30100697508.467445,722573856.9859535
2024-10-15 00:00:00 UTC,0.5476009966197044,31002265585.27816,1242900975.6585948
2024-10-16 00:00:00 UTC,0.5409632993649031,30629081825.39223,1367435532.1191251
2024-10-17 00:00:00 UTC,0.5479583804429464,31018277725.845608,1323767637.0882344
2024-10-18 00:00:00 UTC,0.5437042949601256,30820760554.066605,1540201676.826673
2024-10-19 00:00:00 UTC,0.5465644502575023,31001905885.914104,1179631857.7752745
2024-10-20 00:00:00 UTC,0.5443283945989427,30867246079.877224,607926219.2223777
2024-10-21 00:00:00 UTC,0.5465831979073458,30973256934.50095,716137205.8632469
2024-10-22 00:00:00 UTC,0.5445056512310072,30875972291.16193,1687139598.4189222
2024-10-23 00:00:00 UTC,0.5335396650481757,30253863576.152824,1413784341.5111709
2024-10-24 00:00:00 UTC,0.5258264655883778,29817145765.75719,1131889382.0732894
2024-10-25 00:00:00 UTC,0.5320282424020402,30184555551.536434,1105162964.2092311
2024-10-26 00:00:00 UTC,0.500895433917532,28440409038.961575,1539105236.2092319
2024-10-27 00:00:00 UTC,0.5124799627206477,29112702064.221813,746298139.3435653
2024-10-28 00:00:00 UTC,0.51635641669338,29334461123.41089,515723360.5019684
2024-10-29 00:00:00 UTC,0.5191002715669417,29485957976.542343,883022544.7410569
2024-10-30 00:00:00 UTC,0.528517656350638,29961006346.77696,1258508083.114544
2024-10-31 00:00:00 UTC,0.5226520345867254,29701886227.67498,981528954.6185482
2024-11-01 00:00:00 UTC,0.5091122552105335,28963392418.661438,1131354676.4350793
2024-11-02 00:00:00 UTC,0.5131424762844533,29166533751.235336,1355947931.230893
2024-11-03 00:00:00 UTC,0.5097643435439516,28985111559.766685,498091504.1066253
2024-11-04 00:00:00 UTC,0.5030000429314513,28618008472.118652,949812735.3091639
2024-11-05 00:00:00 UTC,0.5028741495746917,28588507586.622833,1127632654.5137217
2024-11-06 00:00:00 UTC,0.5128033591125852,29164852946.820103,1210224258.0575829
2024-11-07 00:00:00 UTC,0.5424824356184882,30863600008.502956,2317119597.7454667
2024-11-08 00:00:00 UTC,0.5543554525216197,31525433833.759197,2234023598.9642086
2024-11-09 00:00:00 UTC,0.5540941347726905,31512175151.99012,1737713572.24308
2024-11-10 00:00:00 UTC,0.5574298820177034,31836113890.61354,1440484763.4288023
2024-11-11 00:00:00 UTC,0.5894389337521334,33489525846.208927,4261955471.851764
2024-11-12 00:00:00 UTC,0.6193846945256621,35253524705.02781,4422503003.126635
2024-11-13 00:00:00 UTC,0.7125696384831737,40525483376.80065,12912751557.030237
2024-11-14 00:00:00 UTC,0.6911785818007724,39323944238.49297,7120857884.644116
2024-11-15 00:00:00 UTC,0.7740480569596668,43890734442.8388,10551122422.101799
2024-11-16 00:00:00 UTC,0.8907551084456163,50684897337.31935,13116899767.153698
2024-11-17 00:00:00 UTC,1.1228963632747573,63977542700.94049,25751173599.94672
2024-11-18 00:00:00 UTC,1.0602237280952598,60359853822.81238,13225025169.216898
2024-11-19 00:00:00 UTC,1.1193660942144246,63688503912.77327,10836262760.734638
2024-11-20 00:00:00 UTC,1.1012126123074732,62700374445.7609,5476363653.953676
2024-11-21 00:00:00 UTC,1.107063129231089,63050379292.97722,7141998955.816309
2024-11-22 00:00:00 UTC,1.2323909552423495,69932142127.89014,11144862558.116425
2024-11-23 00:00:00 UTC,1.4608507832127549,83112386522.4217,17433244692.12234
2024-11-24 00:00:00 UTC,1.4647330527827664,83300744233.09833,17125117613.056425
