snapped_at,price,market_cap,total_volume
2024-05-22 00:00:00 UTC,3792.486220211773,455765526085.79254,37370060267.60153
2024-05-23 00:00:00 UTC,3741.897740560911,449694006822.5555,24114510372.012993
2024-05-24 00:00:00 UTC,3766.398091341944,451934122188.91656,46761576029.509094
2024-05-25 00:00:00 UTC,3727.065981583209,447600344544.24176,20715688665.955757
2024-05-26 00:00:00 UTC,3750.077159389676,450038598582.0329,8464533427.424917
2024-05-27 00:00:00 UTC,3825.277957577714,459504483187.0394,10540798421.159782
2024-05-28 00:00:00 UTC,3893.3921058941055,467614044547.03687,15290249260.872213
2024-05-29 00:00:00 UTC,3840.68886040005,462070810453.6889,18146426007.646515
2024-05-30 00:00:00 UTC,3765.3025567780796,452762636814.4171,15290595277.792278
2024-05-31 00:00:00 UTC,3748.6391523334596,450215609802.7726,13659082592.12581
2024-06-01 00:00:00 UTC,3761.0692456476336,452758719430.44403,12068376838.694778
2024-06-02 00:00:00 UTC,3813.452441559934,457995091024.9556,7216291113.118156
2024-06-03 00:00:00 UTC,3780.7119847349145,454304865087.93256,9915137834.269558
2024-06-04 00:00:00 UTC,3766.6376499412618,452084974218.36816,12609351903.623407
2024-06-05 00:00:00 UTC,3814.932030146498,458132490211.60803,11652766019.496792
2024-06-06 00:00:00 UTC,3871.0820906216727,464211497547.6711,12871943841.967451
2024-06-07 00:00:00 UTC,3812.701856549199,458058824868.5632,11650774701.467743
2024-06-08 00:00:00 UTC,3679.3766523741783,442056588562.9977,16199024684.298843
2024-06-09 00:00:00 UTC,3683.0253801346485,442391279529.5943,7575768941.686513
2024-06-10 00:00:00 UTC,3705.8998844045504,445276601430.4424,6301031436.913941
2024-06-11 00:00:00 UTC,3666.8276647258203,440506095151.8904,8786880926.53714
2024-06-12 00:00:00 UTC,3498.5559542215797,420251663393.7583,19621933421.92237
2024-06-13 00:00:00 UTC,3559.4475336257624,427834174694.1308,16798065224.846418
2024-06-14 00:00:00 UTC,3465.316584199481,417151499335.3688,14257587847.282923
2024-06-15 00:00:00 UTC,3478.7748349889234,418279823088.9498,14164619768.518377
2024-06-16 00:00:00 UTC,3565.1232591862595,428318893969.5867,12060524631.965353
2024-06-17 00:00:00 UTC,3618.508652976102,434773902047.7907,8663362158.145231
2024-06-18 00:00:00 UTC,3510.3586935289036,421162133590.23956,17226962124.000225
2024-06-19 00:00:00 UTC,3480.4713384276088,424951660073.25385,21649791273.213665
2024-06-20 00:00:00 UTC,3555.9658395535403,434492651441.09186,15091044746.84232
2024-06-21 00:00:00 UTC,3511.28482815368,429570574514.96106,15933137676.283852
2024-06-22 00:00:00 UTC,3516.88098000528,430070452526.121,16100418805.143234
2024-06-23 00:00:00 UTC,3494.7985621731755,427271533995.02954,6342881010.269747
2024-06-24 00:00:00 UTC,3417.7971372978254,418002114768.76056,8947881396.036127
2024-06-25 00:00:00 UTC,3357.1006400727606,402843439308.6059,23589084207.47341
2024-06-26 00:00:00 UTC,3395.304687339692,407935619100.4282,11981602845.529747
2024-06-27 00:00:00 UTC,3365.9446697083863,404420889593.2137,10009281218.932026
2024-06-28 00:00:00 UTC,3442.910158110125,413911406152.8098,11076955211.879559
2024-06-29 00:00:00 UTC,3374.6051303067916,405590219265.00946,10962843305.829046
2024-06-30 00:00:00 UTC,3371.278227967461,405186539487.579,5551997884.52149
2024-07-01 00:00:00 UTC,3435.3183276337395,412683392973.9106,7498532249.327012
2024-07-02 00:00:00 UTC,3438.009078999906,413087026853.55963,11834316021.632442
2024-07-03 00:00:00 UTC,3417.8984255478363,410850514007.59125,8478511086.945243
2024-07-04 00:00:00 UTC,3295.808464429979,395971730267.60034,15473856746.245096
2024-07-05 00:00:00 UTC,3069.0434008340803,369571668593.03217,19209988737.688694
2024-07-06 00:00:00 UTC,2984.398102498264,358878418412.549,31755421068.593773
2024-07-07 00:00:00 UTC,3066.247437954064,368279414918.9943,9871087552.273798
2024-07-08 00:00:00 UTC,2928.6012310061665,350977454882.58325,10243406181.924892
2024-07-09 00:00:00 UTC,3016.0833537946064,362836336467.41907,20819810746.374283
2024-07-10 00:00:00 UTC,3064.0923605197886,368733224976.19775,14902982165.592142
2024-07-11 00:00:00 UTC,3099.7101861313545,372867773189.40076,14523237728.597153
2024-07-12 00:00:00 UTC,3102.0902302291074,372384838887.21234,14058546522.739754
2024-07-13 00:00:00 UTC,3132.980838609695,376300269815.6458,12435435678.409641
2024-07-14 00:00:00 UTC,3173.5042341380185,381711250543.1549,7830621980.637015
2024-07-15 00:00:00 UTC,3252.654184707363,391583812600.5758,9867236520.521011
2024-07-16 00:00:00 UTC,3488.5387580277174,419316550609.62476,18368344859.430637
2024-07-17 00:00:00 UTC,3446.7658893041003,414703698412.0949,21040427365.588116
2024-07-18 00:00:00 UTC,3389.441287038116,407908628077.67224,16978839263.794697
2024-07-19 00:00:00 UTC,3428.5520187667257,412233122047.3164,14884776298.264118
2024-07-20 00:00:00 UTC,3505.222536388452,421392010127.0308,17784761899.551624
2024-07-21 00:00:00 UTC,3522.8013028122487,423550664963.50604,9427844289.70798
2024-07-22 00:00:00 UTC,3533.118349531153,424780865928.9678,13378492000.408422
2024-07-23 00:00:00 UTC,3443.073350817144,413961610216.08093,18304154013.687572
2024-07-24 00:00:00 UTC,3482.9837705931927,418879212976.89734,25079221799.230476
2024-07-25 00:00:00 UTC,3336.3802530382436,401152738546.72644,15765758234.562634
2024-07-26 00:00:00 UTC,3173.7633983274727,381782355331.5728,25890826733.28285
2024-07-27 00:00:00 UTC,3278.1869575279507,394189879099.2592,15169277359.834238
2024-07-28 00:00:00 UTC,3254.611672582785,391424161950.5181,14496971021.239912
2024-07-29 00:00:00 UTC,3272.8501306701373,393579006059.7797,7818233563.235541
2024-07-30 00:00:00 UTC,3316.942188773212,399239444647.5382,18452148650.905613
2024-07-31 00:00:00 UTC,3276.981779516743,393942961780.88654,13805865977.524105
2024-08-01 00:00:00 UTC,3233.076804863122,388633791826.8701,16143420325.47769
2024-08-02 00:00:00 UTC,3204.2465237463616,385340171208.75555,17786413332.129932
2024-08-03 00:00:00 UTC,2983.300976694291,358543505038.73834,18785849199.903355
2024-08-04 00:00:00 UTC,2906.7150241765007,349395441871.30615,17701956694.58319
2024-08-05 00:00:00 UTC,2682.4373928187924,323403607818.7498,22171247833.139385
2024-08-06 00:00:00 UTC,2415.6311394312143,291245061884.5607,73571034926.63428
2024-08-07 00:00:00 UTC,2455.51137665051,295168597349.07764,27613148149.796356
2024-08-08 00:00:00 UTC,2341.590346028249,282098261495.40393,24968091142.09198
2024-08-09 00:00:00 UTC,2685.012750687489,322827381254.3183,24290512619.839314
2024-08-10 00:00:00 UTC,2602.1840712761878,312353537574.9063,18077335701.97768
2024-08-11 00:00:00 UTC,2608.0357436286963,313697482213.2365,8849019546.648287
2024-08-12 00:00:00 UTC,2558.790870730736,307740266021.366,12624674028.077477
2024-08-13 00:00:00 UTC,2726.777988551933,328070186437.41003,22670968464.846756
2024-08-14 00:00:00 UTC,2703.5505587641255,325002180894.27686,16366799383.61909
2024-08-15 00:00:00 UTC,2662.780395092489,320231285058.06165,15887432311.728333
2024-08-16 00:00:00 UTC,2569.8604812159274,309002097789.9878,15498476343.410463
2024-08-17 00:00:00 UTC,2592.249006212312,311786461030.44476,12841847017.271076
2024-08-18 00:00:00 UTC,2613.139261446099,314212508914.4149,5483825246.098839
2024-08-19 00:00:00 UTC,2614.6012806263716,314682052511.7037,8617702421.12827
2024-08-20 00:00:00 UTC,2640.5904207330605,317616756579.9527,11730843561.162947
2024-08-21 00:00:00 UTC,2575.643435503567,309867213669.31934,12823659998.035198
2024-08-22 00:00:00 UTC,2630.2988017642488,316360729845.1586,11246256658.90509
2024-08-23 00:00:00 UTC,2623.289171364539,315630604929.4857,10277172867.663338
2024-08-24 00:00:00 UTC,2763.2554073640704,332181161792.2442,17876365362.452858
2024-08-25 00:00:00 UTC,2767.840733546234,332950073030.8183,11990449014.147696
2024-08-26 00:00:00 UTC,2745.164671605207,330332547375.3104,8312216650.941433
2024-08-27 00:00:00 UTC,2683.0801154902983,322816645099.5817,11486270160.014797
2024-08-28 00:00:00 UTC,2457.2773517547434,295636169778.93835,17505948780.2572
2024-08-29 00:00:00 UTC,2527.0269814017706,303958449107.31573,21234602056.030586
2024-08-30 00:00:00 UTC,2526.7383553003406,304106394048.1237,13272715023.256615
2024-08-31 00:00:00 UTC,2527.690204915795,304009556580.61725,15607580785.925383
2024-09-01 00:00:00 UTC,2513.3643501004462,302383496015.1365,6105765553.728281
2024-09-02 00:00:00 UTC,2430.0202661439344,292436067877.0585,11229587557.968822
2024-09-03 00:00:00 UTC,2534.9048168403706,304838837601.64795,12130504179.053215
2024-09-04 00:00:00 UTC,2437.1471557556497,293818299349.5953,9565142020.243557
2024-09-05 00:00:00 UTC,2448.30785784089,294329412026.3932,16639700582.521397
2024-09-06 00:00:00 UTC,2367.7700509506026,284989115168.67084,11060190870.627691
2024-09-07 00:00:00 UTC,2223.780428382685,267574522057.00296,26087934661.284035
2024-09-08 00:00:00 UTC,2272.6972849951912,273350308345.93225,10405191111.340616
2024-09-09 00:00:00 UTC,2296.4029520764498,276344419515.7602,9844980386.825493
2024-09-10 00:00:00 UTC,2359.565766831627,284026097136.9972,15874675673.552357
2024-09-11 00:00:00 UTC,2389.4740111256497,287422889605.8082,12508388687.122387
2024-09-12 00:00:00 UTC,2342.9639236941434,282041230807.9828,14692963988.99108
2024-09-13 00:00:00 UTC,2362.300238174588,284255194234.77527,11610780893.077023
2024-09-14 00:00:00 UTC,2445.08621032297,294131761890.3451,13122792869.978857
2024-09-15 00:00:00 UTC,2418.0828083179904,290912717943.81995,7248493705.268602
2024-09-16 00:00:00 UTC,2322.6433317480564,279257769574.61383,9361948332.945747
2024-09-17 00:00:00 UTC,2295.1348386540835,276339513490.21936,16629103878.54157
